START,END,FACILITY,TESTED,POSITIVE,NEGATIVE,PENDING,DECEASED,RECOVERED
2020-06-30,2020-07-01,CLINTON,0,0,0,0,0,0
2020-06-30,2020-07-01,COLLINS,18,0,0,18,0,0
2020-06-30,2020-07-01,COXSACKIE,0,0,0,0,0,0
2020-06-30,2020-07-01,DOWNSTATE,11,0,0,11,0,0
2020-06-30,2020-07-01,EASTERN,0,0,0,0,0,0
2020-06-30,2020-07-01,EDGECOMBE,2,0,0,2,0,0
2020-06-30,2020-07-01,ELMIRA,0,0,1,-1,0,0
2020-06-30,2020-07-01,FISHKILL,1,0,0,1,0,0
2020-06-30,2020-07-01,FIVE POINTS,0,0,0,0,0,0
2020-06-30,2020-07-01,FRANKLIN,0,0,0,0,0,0
2020-06-30,2020-07-01,GOUVERNEUR,0,0,0,0,0,0
2020-06-30,2020-07-01,GOWANDA,0,0,0,0,0,0
2020-06-30,2020-07-01,GREAT MEADOW,6,0,0,6,0,0
2020-06-30,2020-07-01,GREEN HAVEN,12,0,3,9,0,0
2020-06-30,2020-07-01,GREENE,0,0,0,0,0,0
2020-06-30,2020-07-01,GROVELAND,0,0,0,0,0,0
2020-06-30,2020-07-01,HALE CREEK,0,0,0,0,0,0
2020-06-30,2020-07-01,HUDSON,0,0,0,0,0,0
2020-06-30,2020-07-01,LAKEVIEW,0,0,0,0,0,0
2020-06-30,2020-07-01,MARCY,0,0,0,0,0,0
2020-06-30,2020-07-01,MIDSTATE,0,0,0,0,0,0
2020-06-30,2020-07-01,MOHAWK,5,0,0,5,0,0
2020-06-30,2020-07-01,MORIAH,0,0,0,0,0,0
2020-06-30,2020-07-01,OGDENSBURG,13,0,0,13,0,0
2020-06-30,2020-07-01,ORLEANS,0,0,0,0,0,0
2020-06-30,2020-07-01,OTISVILLE,0,0,0,0,0,0
2020-06-30,2020-07-01,QUEENSBORO,0,0,0,0,0,0
2020-06-30,2020-07-01,RIVERVIEW,25,0,0,25,0,0
2020-06-30,2020-07-01,ROCHESTER,0,0,0,0,0,0
2020-06-30,2020-07-01,SHAWANGUNK,10,0,0,10,0,0
2020-06-30,2020-07-01,SING SING,1,0,2,-1,0,0
2020-06-30,2020-07-01,SOUTHPORT,18,0,1,17,0,0
2020-06-30,2020-07-01,SULLIVAN,0,0,0,0,0,0
2020-06-30,2020-07-01,TACONIC,0,0,0,0,0,0
2020-06-30,2020-07-01,ULSTER,35,0,1,34,0,0
2020-06-30,2020-07-01,UPSTATE,15,0,0,15,0,0
2020-06-30,2020-07-01,WALLKILL,34,0,0,34,0,0
2020-06-30,2020-07-01,WASHINGTON,0,0,0,0,0,0
2020-06-30,2020-07-01,WATERTOWN,0,0,0,0,0,0
2020-06-30,2020-07-01,WENDE,0,0,0,0,0,0
2020-06-30,2020-07-01,WILLARD,0,0,0,0,0,0
2020-06-30,2020-07-01,WOODBOURNE,0,0,0,0,0,0
2020-06-30,2020-07-01,WYOMING,0,0,0,0,0,0
2020-06-28,2020-06-30,DOCCS,110,0,4,106,0,1
2020-06-28,2020-06-30,ADIRONDACK,75,0,0,75,0,0
2020-06-28,2020-06-30,ALBION,0,0,0,0,0,0
2020-06-28,2020-06-30,ALTONA,0,0,0,0,0,0
2020-06-28,2020-06-30,ATTICA,0,0,1,-1,0,0
2020-06-28,2020-06-30,AUBURN,-1,0,0,-1,0,0
2020-06-28,2020-06-30,BARE HILL,0,0,0,0,0,0
2020-06-28,2020-06-30,BEDFORD HILL,0,0,0,0,0,0
2020-06-28,2020-06-30,CAPE VINCENT,0,0,0,0,0,0
2020-06-28,2020-06-30,CAYUGA,1,0,1,0,0,0
2020-06-28,2020-06-30,CLINTON,2,0,2,0,0,0
2020-06-28,2020-06-30,COLLINS,0,0,0,0,0,0
2020-06-28,2020-06-30,COXSACKIE,0,0,0,0,0,0
2020-06-28,2020-06-30,DOWNSTATE,0,0,0,0,0,0
2020-06-28,2020-06-30,EASTERN,0,0,0,0,0,0
2020-06-28,2020-06-30,EDGECOMBE,0,0,0,0,0,0
2020-06-28,2020-06-30,ELMIRA,0,0,0,0,0,0
2020-06-28,2020-06-30,FISHKILL,3,0,-1,4,0,0
2020-06-28,2020-06-30,FIVE POINTS,0,0,0,0,0,0
2020-06-28,2020-06-30,FRANKLIN,0,0,0,0,0,0
2020-06-28,2020-06-30,GOUVERNEUR,0,0,0,0,0,0
2020-06-28,2020-06-30,GOWANDA,0,0,0,0,0,0
2020-06-28,2020-06-30,GREAT MEADOW,0,0,0,0,0,0
2020-06-28,2020-06-30,GREEN HAVEN,0,0,0,0,0,1
2020-06-28,2020-06-30,GREENE,0,0,0,0,0,0
2020-06-28,2020-06-30,GROVELAND,0,0,0,0,0,0
2020-06-28,2020-06-30,HALE CREEK,0,0,0,0,0,0
2020-06-28,2020-06-30,HUDSON,0,0,0,0,0,0
2020-06-28,2020-06-30,LAKEVIEW,0,0,0,0,0,0
2020-06-28,2020-06-30,MARCY,0,0,0,0,0,0
2020-06-28,2020-06-30,MIDSTATE,0,0,0,0,0,0
2020-06-28,2020-06-30,MOHAWK,3,0,0,3,0,0
2020-06-28,2020-06-30,MORIAH,0,0,0,0,0,0
2020-06-28,2020-06-30,OGDENSBURG,0,0,0,0,0,0
2020-06-28,2020-06-30,ORLEANS,1,0,0,1,0,0
2020-06-28,2020-06-30,OTISVILLE,0,0,0,0,0,0
2020-06-28,2020-06-30,QUEENSBORO,0,0,0,0,0,0
2020-06-28,2020-06-30,RIVERVIEW,0,0,0,0,0,0
2020-06-28,2020-06-30,ROCHESTER,0,0,0,0,0,0
2020-06-28,2020-06-30,SHAWANGUNK,0,0,0,0,0,0
2020-06-28,2020-06-30,SING SING,0,0,0,0,0,0
2020-06-28,2020-06-30,SOUTHPORT,0,0,0,0,0,0
2020-06-28,2020-06-30,SULLIVAN,11,0,1,10,0,0
2020-06-28,2020-06-30,TACONIC,0,0,0,0,0,0
2020-06-28,2020-06-30,ULSTER,0,0,0,0,0,0
2020-06-28,2020-06-30,UPSTATE,0,0,0,0,0,0
2020-06-28,2020-06-30,WALLKILL,0,0,0,0,0,0
2020-06-28,2020-06-30,WASHINGTON,0,0,0,0,0,0
2020-06-28,2020-06-30,WATERTOWN,0,0,0,0,0,0
2020-06-28,2020-06-30,WENDE,0,0,0,0,0,0
2020-06-28,2020-06-30,WILLARD,0,0,0,0,0,0
2020-06-28,2020-06-30,WOODBOURNE,0,0,0,0,0,0
2020-06-28,2020-06-30,WYOMING,15,0,0,15,0,0
2020-06-25,2020-06-28,DOCCS,8,2,6,0,0,2
2020-06-25,2020-06-28,ADIRONDACK,0,0,0,0,0,0
2020-06-25,2020-06-28,ALBION,0,0,0,0,0,0
2020-06-25,2020-06-28,ALTONA,0,0,0,0,0,0
2020-06-25,2020-06-28,ATTICA,0,0,0,0,0,0
2020-06-25,2020-06-28,AUBURN,0,0,0,0,0,0
2020-06-25,2020-06-28,BARE HILL,0,0,0,0,0,0
2020-06-25,2020-06-28,BEDFORD HILL,0,0,0,0,0,0
2020-06-25,2020-06-28,CAPE VINCENT,0,0,0,0,0,0
2020-06-25,2020-06-28,CAYUGA,1,0,0,1,0,0
2020-06-25,2020-06-28,CLINTON,0,0,0,0,0,0
2020-06-25,2020-06-28,COLLINS,2,0,2,0,0,0
2020-06-25,2020-06-28,COXSACKIE,0,0,0,0,0,0
2020-06-25,2020-06-28,DOWNSTATE,0,0,0,0,0,0
2020-06-25,2020-06-28,EASTERN,0,0,0,0,0,0
2020-06-25,2020-06-28,EDGECOMBE,0,0,0,0,0,0
2020-06-25,2020-06-28,ELMIRA,0,0,0,0,0,0
2020-06-25,2020-06-28,FISHKILL,1,1,1,-1,0,1
2020-06-25,2020-06-28,FIVE POINTS,0,0,0,0,0,0
2020-06-25,2020-06-28,FRANKLIN,0,0,0,0,0,0
2020-06-25,2020-06-28,GOUVERNEUR,0,0,0,0,0,0
2020-06-25,2020-06-28,GOWANDA,0,0,0,0,0,0
2020-06-25,2020-06-28,GREAT MEADOW,1,1,0,0,0,1
2020-06-25,2020-06-28,GREEN HAVEN,0,0,0,0,0,0
2020-06-25,2020-06-28,GREENE,0,0,0,0,0,0
2020-06-25,2020-06-28,GROVELAND,0,0,0,0,0,0
2020-06-25,2020-06-28,HALE CREEK,0,0,0,0,0,0
2020-06-25,2020-06-28,HUDSON,0,0,0,0,0,0
2020-06-25,2020-06-28,LAKEVIEW,0,0,0,0,0,0
2020-06-25,2020-06-28,MARCY,0,0,1,-1,0,0
2020-06-25,2020-06-28,MIDSTATE,0,0,0,0,0,0
2020-06-25,2020-06-28,MOHAWK,0,0,0,0,0,0
2020-06-25,2020-06-28,MORIAH,0,0,0,0,0,0
2020-06-25,2020-06-28,OGDENSBURG,0,0,0,0,0,0
2020-06-25,2020-06-28,ORLEANS,0,0,0,0,0,0
2020-06-25,2020-06-28,OTISVILLE,0,0,0,0,0,0
2020-06-25,2020-06-28,QUEENSBORO,0,0,0,0,0,0
2020-06-25,2020-06-28,RIVERVIEW,0,0,0,0,0,0
2020-06-25,2020-06-28,ROCHESTER,0,0,0,0,0,0
2020-06-25,2020-06-28,SHAWANGUNK,1,0,1,0,0,0
2020-06-25,2020-06-28,SING SING,0,0,1,-1,0,0
2020-06-25,2020-06-28,SOUTHPORT,0,0,0,0,0,0
2020-06-25,2020-06-28,SULLIVAN,1,0,0,1,0,0
2020-06-25,2020-06-28,TACONIC,0,0,0,0,0,0
2020-06-25,2020-06-28,ULSTER,0,0,0,0,0,0
2020-06-25,2020-06-28,UPSTATE,0,0,0,0,0,0
2020-06-25,2020-06-28,WALLKILL,0,0,0,0,0,0
2020-06-25,2020-06-28,WASHINGTON,0,0,0,0,0,0
2020-06-25,2020-06-28,WATERTOWN,0,0,0,0,0,0
2020-06-25,2020-06-28,WENDE,0,0,0,0,0,0
2020-06-25,2020-06-28,WILLARD,0,0,0,0,0,0
2020-06-25,2020-06-28,WOODBOURNE,0,0,0,0,0,0
2020-06-25,2020-06-28,WYOMING,1,0,0,1,0,0
2020-06-24,2020-06-25,DOCCS,4,0,6,-2,0,0
2020-06-24,2020-06-25,ADIRONDACK,0,0,0,0,0,0
2020-06-24,2020-06-25,ALBION,0,0,0,0,0,0
2020-06-24,2020-06-25,ALTONA,0,0,0,0,0,0
2020-06-24,2020-06-25,ATTICA,2,0,1,1,0,0
2020-06-24,2020-06-25,AUBURN,0,0,0,0,0,0
2020-06-24,2020-06-25,BARE HILL,0,0,0,0,0,0
2020-06-24,2020-06-25,BEDFORD HILL,0,0,0,0,0,0
2020-06-24,2020-06-25,CAPE VINCENT,0,0,0,0,0,0
2020-06-24,2020-06-25,CAYUGA,0,0,0,0,0,0
2020-06-24,2020-06-25,CLINTON,0,0,1,-1,0,0
2020-06-24,2020-06-25,COLLINS,0,0,0,0,0,0
2020-06-24,2020-06-25,COXSACKIE,0,0,0,0,0,0
2020-06-24,2020-06-25,DOWNSTATE,0,0,0,0,0,0
2020-06-24,2020-06-25,EASTERN,0,0,0,0,0,0
2020-06-24,2020-06-25,EDGECOMBE,0,0,0,0,0,0
2020-06-24,2020-06-25,ELMIRA,0,0,0,0,0,0
2020-06-24,2020-06-25,FISHKILL,1,0,2,-1,0,0
2020-06-24,2020-06-25,FIVE POINTS,0,0,0,0,0,0
2020-06-24,2020-06-25,FRANKLIN,0,0,0,0,0,0
2020-06-24,2020-06-25,GOUVERNEUR,0,0,0,0,0,0
2020-06-24,2020-06-25,GOWANDA,0,0,0,0,0,0
2020-06-24,2020-06-25,GREAT MEADOW,0,0,0,0,0,0
2020-06-24,2020-06-25,GREEN HAVEN,0,0,0,0,0,0
2020-06-24,2020-06-25,GREENE,0,0,0,0,0,0
2020-06-24,2020-06-25,GROVELAND,0,0,0,0,0,0
2020-06-24,2020-06-25,HALE CREEK,0,0,0,0,0,0
2020-06-24,2020-06-25,HUDSON,0,0,0,0,0,0
2020-06-24,2020-06-25,LAKEVIEW,0,0,0,0,0,0
2020-06-24,2020-06-25,MARCY,0,0,0,0,0,0
2020-06-24,2020-06-25,MIDSTATE,0,0,0,0,0,0
2020-06-24,2020-06-25,MOHAWK,1,0,1,0,0,0
2020-06-24,2020-06-25,MORIAH,0,0,0,0,0,0
2020-06-24,2020-06-25,OGDENSBURG,0,0,0,0,0,0
2020-06-24,2020-06-25,ORLEANS,0,0,0,0,0,0
2020-06-24,2020-06-25,OTISVILLE,0,0,0,0,0,0
2020-06-24,2020-06-25,QUEENSBORO,0,0,0,0,0,0
2020-06-24,2020-06-25,RIVERVIEW,0,0,0,0,0,0
2020-06-24,2020-06-25,ROCHESTER,0,0,0,0,0,0
2020-06-24,2020-06-25,SHAWANGUNK,0,0,0,0,0,0
2020-06-24,2020-06-25,SING SING,0,0,0,0,0,0
2020-06-24,2020-06-25,SOUTHPORT,0,0,1,-1,0,0
2020-06-24,2020-06-25,SULLIVAN,0,0,0,0,0,0
2020-06-24,2020-06-25,TACONIC,0,0,0,0,0,0
2020-06-24,2020-06-25,ULSTER,0,0,0,0,0,0
2020-06-24,2020-06-25,UPSTATE,0,0,0,0,0,0
2020-06-24,2020-06-25,WALLKILL,0,0,0,0,0,0
2020-06-24,2020-06-25,WASHINGTON,0,0,0,0,0,0
2020-06-24,2020-06-25,WATERTOWN,0,0,0,0,0,0
2020-06-24,2020-06-25,WENDE,0,0,0,0,0,0
2020-06-24,2020-06-25,WILLARD,0,0,0,0,0,0
2020-06-24,2020-06-25,WOODBOURNE,0,0,0,0,0,0
2020-06-24,2020-06-25,WYOMING,0,0,0,0,0,0
2020-06-23,2020-06-24,DOCCS,5,0,5,0,0,1
2020-06-23,2020-06-24,ADIRONDACK,0,0,0,0,0,0
2020-06-23,2020-06-24,ALBION,0,0,0,0,0,0
2020-06-23,2020-06-24,ALTONA,0,0,0,0,0,0
2020-06-23,2020-06-24,ATTICA,0,0,1,-1,0,0
2020-06-23,2020-06-24,AUBURN,0,0,0,0,0,0
2020-06-23,2020-06-24,BARE HILL,0,0,0,0,0,0
2020-06-23,2020-06-24,BEDFORD HILL,0,0,0,0,0,0
2020-06-23,2020-06-24,CAPE VINCENT,0,0,0,0,0,0
2020-06-23,2020-06-24,CAYUGA,0,0,0,0,0,0
2020-06-23,2020-06-24,CLINTON,1,0,0,1,0,0
2020-06-23,2020-06-24,COLLINS,0,0,0,0,0,0
2020-06-23,2020-06-24,COXSACKIE,0,0,0,0,0,0
2020-06-23,2020-06-24,DOWNSTATE,0,0,1,-1,0,0
2020-06-23,2020-06-24,EASTERN,0,0,0,0,0,0
2020-06-23,2020-06-24,EDGECOMBE,0,0,0,0,0,0
2020-06-23,2020-06-24,ELMIRA,1,0,0,1,0,0
2020-06-23,2020-06-24,FISHKILL,0,0,1,-1,0,1
2020-06-23,2020-06-24,FIVE POINTS,0,0,0,0,0,0
2020-06-23,2020-06-24,FRANKLIN,0,0,0,0,0,0
2020-06-23,2020-06-24,GOUVERNEUR,0,0,0,0,0,0
2020-06-23,2020-06-24,GOWANDA,0,0,0,0,0,0
2020-06-23,2020-06-24,GREAT MEADOW,0,0,0,0,0,0
2020-06-23,2020-06-24,GREEN HAVEN,1,0,0,1,0,0
2020-06-23,2020-06-24,GREENE,0,0,0,0,0,0
2020-06-23,2020-06-24,GROVELAND,0,0,0,0,0,0
2020-06-23,2020-06-24,HALE CREEK,0,0,0,0,0,0
2020-06-23,2020-06-24,HUDSON,0,0,0,0,0,0
2020-06-23,2020-06-24,LAKEVIEW,0,0,0,0,0,0
2020-06-23,2020-06-24,MARCY,0,0,0,0,0,0
2020-06-23,2020-06-24,MIDSTATE,0,0,0,0,0,0
2020-06-23,2020-06-24,MOHAWK,1,0,2,-1,0,0
2020-06-23,2020-06-24,MORIAH,0,0,0,0,0,0
2020-06-23,2020-06-24,OGDENSBURG,0,0,0,0,0,0
2020-06-23,2020-06-24,ORLEANS,0,0,0,0,0,0
2020-06-23,2020-06-24,OTISVILLE,0,0,0,0,0,0
2020-06-23,2020-06-24,QUEENSBORO,0,0,0,0,0,0
2020-06-23,2020-06-24,RIVERVIEW,0,0,0,0,0,0
2020-06-23,2020-06-24,ROCHESTER,0,0,0,0,0,0
2020-06-23,2020-06-24,SHAWANGUNK,0,0,0,0,0,0
2020-06-23,2020-06-24,SING SING,1,0,0,1,0,0
2020-06-23,2020-06-24,SOUTHPORT,0,0,0,0,0,0
2020-06-23,2020-06-24,SULLIVAN,0,0,0,0,0,0
2020-06-23,2020-06-24,TACONIC,0,0,0,0,0,0
2020-06-23,2020-06-24,ULSTER,0,0,0,0,0,0
2020-06-23,2020-06-24,UPSTATE,0,0,0,0,0,0
2020-06-23,2020-06-24,WALLKILL,0,0,0,0,0,0
2020-06-23,2020-06-24,WASHINGTON,0,0,0,0,0,0
2020-06-23,2020-06-24,WATERTOWN,0,0,0,0,0,0
2020-06-23,2020-06-24,WENDE,0,0,0,0,0,0
2020-06-23,2020-06-24,WILLARD,0,0,0,0,0,0
2020-06-23,2020-06-24,WOODBOURNE,0,0,0,0,0,0
2020-06-23,2020-06-24,WYOMING,0,0,0,0,0,0
2020-06-22,2020-06-23,DOCCS,4,0,1,3,0,0
2020-06-22,2020-06-23,ADIRONDACK,0,0,0,0,0,0
2020-06-22,2020-06-23,ALBION,0,0,0,0,0,0
2020-06-22,2020-06-23,ALTONA,0,0,0,0,0,0
2020-06-22,2020-06-23,ATTICA,0,0,0,0,0,0
2020-06-22,2020-06-23,AUBURN,0,0,0,0,0,0
2020-06-22,2020-06-23,BARE HILL,0,0,0,0,0,0
2020-06-22,2020-06-23,BEDFORD HILL,1,0,0,1,0,0
2020-06-22,2020-06-23,CAPE VINCENT,0,0,0,0,0,0
2020-06-22,2020-06-23,CAYUGA,0,0,0,0,0,0
2020-06-22,2020-06-23,CLINTON,0,0,1,-1,0,0
2020-06-22,2020-06-23,COLLINS,0,0,0,0,0,0
2020-06-22,2020-06-23,COXSACKIE,0,0,0,0,0,0
2020-06-22,2020-06-23,DOWNSTATE,1,0,0,1,0,0
2020-06-22,2020-06-23,EASTERN,0,0,0,0,0,0
2020-06-22,2020-06-23,EDGECOMBE,0,0,0,0,0,0
2020-06-22,2020-06-23,ELMIRA,0,0,0,0,0,0
2020-06-22,2020-06-23,FISHKILL,0,0,0,0,0,0
2020-06-22,2020-06-23,FIVE POINTS,0,0,0,0,0,0
2020-06-22,2020-06-23,FRANKLIN,0,0,0,0,0,0
2020-06-22,2020-06-23,GOUVERNEUR,0,0,0,0,0,0
2020-06-22,2020-06-23,GOWANDA,0,0,0,0,0,0
2020-06-22,2020-06-23,GREAT MEADOW,0,0,0,0,0,0
2020-06-22,2020-06-23,GREEN HAVEN,0,0,0,0,0,0
2020-06-22,2020-06-23,GREENE,0,0,0,0,0,0
2020-06-22,2020-06-23,GROVELAND,0,0,0,0,0,0
2020-06-22,2020-06-23,HALE CREEK,0,0,0,0,0,0
2020-06-22,2020-06-23,HUDSON,0,0,0,0,0,0
2020-06-22,2020-06-23,LAKEVIEW,0,0,0,0,0,0
2020-06-22,2020-06-23,MARCY,1,0,0,1,0,0
2020-06-22,2020-06-23,MIDSTATE,0,0,0,0,0,0
2020-06-22,2020-06-23,MOHAWK,0,0,0,0,0,0
2020-06-22,2020-06-23,MORIAH,0,0,0,0,0,0
2020-06-22,2020-06-23,OGDENSBURG,0,0,0,0,0,0
2020-06-22,2020-06-23,ORLEANS,0,0,0,0,0,0
2020-06-22,2020-06-23,OTISVILLE,0,0,0,0,0,0
2020-06-22,2020-06-23,QUEENSBORO,0,0,0,0,0,0
2020-06-22,2020-06-23,RIVERVIEW,0,0,0,0,0,0
2020-06-22,2020-06-23,ROCHESTER,0,0,0,0,0,0
2020-06-22,2020-06-23,SHAWANGUNK,0,0,0,0,0,0
2020-06-22,2020-06-23,SING SING,0,0,0,0,0,0
2020-06-22,2020-06-23,SOUTHPORT,1,0,0,1,0,0
2020-06-22,2020-06-23,SULLIVAN,0,0,0,0,0,0
2020-06-22,2020-06-23,TACONIC,0,0,0,0,0,0
2020-06-22,2020-06-23,ULSTER,0,0,0,0,0,0
2020-06-22,2020-06-23,UPSTATE,0,0,0,0,0,0
2020-06-22,2020-06-23,WALLKILL,0,0,0,0,0,0
2020-06-22,2020-06-23,WASHINGTON,0,0,0,0,0,0
2020-06-22,2020-06-23,WATERTOWN,0,0,0,0,0,0
2020-06-22,2020-06-23,WENDE,0,0,0,0,0,0
2020-06-22,2020-06-23,WILLARD,0,0,0,0,0,0
2020-06-22,2020-06-23,WOODBOURNE,0,0,0,0,0,0
2020-06-22,2020-06-23,WYOMING,0,0,0,0,0,0
2020-06-21,2020-06-22,DOCCS,2,0,9,-7,0,4
2020-06-21,2020-06-22,ADIRONDACK,0,0,0,0,0,0
2020-06-21,2020-06-22,ALBION,0,0,0,0,0,0
2020-06-21,2020-06-22,ALTONA,0,0,0,0,0,0
2020-06-21,2020-06-22,ATTICA,0,0,0,0,0,0
2020-06-21,2020-06-22,AUBURN,1,0,0,1,0,0
2020-06-21,2020-06-22,BARE HILL,0,0,0,0,0,0
2020-06-21,2020-06-22,BEDFORD HILL,0,0,0,0,0,0
2020-06-21,2020-06-22,CAPE VINCENT,0,0,0,0,0,0
2020-06-21,2020-06-22,CAYUGA,0,0,0,0,0,0
2020-06-21,2020-06-22,CLINTON,0,0,0,0,0,0
2020-06-21,2020-06-22,COLLINS,0,0,0,0,0,0
2020-06-21,2020-06-22,COXSACKIE,0,0,0,0,0,0
2020-06-21,2020-06-22,DOWNSTATE,0,0,0,0,0,0
2020-06-21,2020-06-22,EASTERN,1,0,3,-2,0,0
2020-06-21,2020-06-22,EDGECOMBE,0,0,0,0,0,0
2020-06-21,2020-06-22,ELMIRA,0,0,1,-1,0,0
2020-06-21,2020-06-22,FISHKILL,0,0,0,0,0,0
2020-06-21,2020-06-22,FIVE POINTS,0,0,0,0,0,0
2020-06-21,2020-06-22,FRANKLIN,0,0,1,-1,0,0
2020-06-21,2020-06-22,GOUVERNEUR,0,0,0,0,0,0
2020-06-21,2020-06-22,GOWANDA,0,0,0,0,0,0
2020-06-21,2020-06-22,GREAT MEADOW,0,0,0,0,0,0
2020-06-21,2020-06-22,GREEN HAVEN,0,0,0,0,0,0
2020-06-21,2020-06-22,GREENE,0,0,0,0,0,0
2020-06-21,2020-06-22,GROVELAND,0,0,0,0,0,0
2020-06-21,2020-06-22,HALE CREEK,0,0,0,0,0,0
2020-06-21,2020-06-22,HUDSON,0,0,0,0,0,0
2020-06-21,2020-06-22,LAKEVIEW,0,0,0,0,0,0
2020-06-21,2020-06-22,MARCY,0,0,2,-2,0,0
2020-06-21,2020-06-22,MIDSTATE,0,0,0,0,0,3
2020-06-21,2020-06-22,MOHAWK,0,0,0,0,0,0
2020-06-21,2020-06-22,MORIAH,0,0,0,0,0,0
2020-06-21,2020-06-22,OGDENSBURG,0,0,0,0,0,0
2020-06-21,2020-06-22,ORLEANS,0,0,1,-1,0,0
2020-06-21,2020-06-22,OTISVILLE,0,0,0,0,0,0
2020-06-21,2020-06-22,QUEENSBORO,0,0,0,0,0,0
2020-06-21,2020-06-22,RIVERVIEW,0,0,1,-1,0,0
2020-06-21,2020-06-22,ROCHESTER,0,0,0,0,0,0
2020-06-21,2020-06-22,SHAWANGUNK,0,0,0,0,0,1
2020-06-21,2020-06-22,SING SING,0,0,0,0,0,0
2020-06-21,2020-06-22,SOUTHPORT,0,0,0,0,0,0
2020-06-21,2020-06-22,SULLIVAN,0,0,0,0,0,0
2020-06-21,2020-06-22,TACONIC,0,0,0,0,0,0
2020-06-21,2020-06-22,ULSTER,0,0,0,0,0,0
2020-06-21,2020-06-22,UPSTATE,0,0,0,0,0,0
2020-06-21,2020-06-22,WALLKILL,0,0,0,0,0,0
2020-06-21,2020-06-22,WASHINGTON,0,0,0,0,0,0
2020-06-21,2020-06-22,WATERTOWN,0,0,0,0,0,0
2020-06-21,2020-06-22,WENDE,0,0,0,0,0,0
2020-06-21,2020-06-22,WILLARD,0,0,0,0,0,0
2020-06-21,2020-06-22,WOODBOURNE,0,0,0,0,0,0
2020-06-21,2020-06-22,WYOMING,0,0,0,0,0,0
2020-06-20,2020-06-21,DOCCS,1,0,0,1,0,0
2020-06-20,2020-06-21,ADIRONDACK,0,0,0,0,0,0
2020-06-20,2020-06-21,ALBION,0,0,0,0,0,0
2020-06-20,2020-06-21,ALTONA,0,0,0,0,0,0
2020-06-20,2020-06-21,ATTICA,0,0,0,0,0,0
2020-06-20,2020-06-21,AUBURN,0,0,0,0,0,0
2020-06-20,2020-06-21,BARE HILL,0,0,0,0,0,0
2020-06-20,2020-06-21,BEDFORD HILL,0,0,0,0,0,0
2020-06-20,2020-06-21,CAPE VINCENT,0,0,0,0,0,0
2020-06-20,2020-06-21,CAYUGA,0,0,0,0,0,0
2020-06-20,2020-06-21,CLINTON,0,0,0,0,0,0
2020-06-20,2020-06-21,COLLINS,0,0,0,0,0,0
2020-06-20,2020-06-21,COXSACKIE,0,0,0,0,0,0
2020-06-20,2020-06-21,DOWNSTATE,0,0,0,0,0,0
2020-06-20,2020-06-21,EASTERN,0,0,0,0,0,0
2020-06-20,2020-06-21,EDGECOMBE,0,0,0,0,0,0
2020-06-20,2020-06-21,ELMIRA,0,0,0,0,0,0
2020-06-20,2020-06-21,FISHKILL,0,0,0,0,0,0
2020-06-20,2020-06-21,FIVE POINTS,0,0,0,0,0,0
2020-06-20,2020-06-21,FRANKLIN,0,0,0,0,0,0
2020-06-20,2020-06-21,GOUVERNEUR,0,0,0,0,0,0
2020-06-20,2020-06-21,GOWANDA,0,0,0,0,0,0
2020-06-20,2020-06-21,GREAT MEADOW,0,0,0,0,0,0
2020-06-20,2020-06-21,GREEN HAVEN,0,0,0,0,0,0
2020-06-20,2020-06-21,GREENE,0,0,0,0,0,0
2020-06-20,2020-06-21,GROVELAND,0,0,0,0,0,0
2020-06-20,2020-06-21,HALE CREEK,0,0,0,0,0,0
2020-06-20,2020-06-21,HUDSON,0,0,0,0,0,0
2020-06-20,2020-06-21,LAKEVIEW,0,0,0,0,0,0
2020-06-20,2020-06-21,MARCY,0,0,0,0,0,0
2020-06-20,2020-06-21,MIDSTATE,0,0,0,0,0,0
2020-06-20,2020-06-21,MOHAWK,0,0,0,0,0,0
2020-06-20,2020-06-21,MORIAH,0,0,0,0,0,0
2020-06-20,2020-06-21,OGDENSBURG,0,0,0,0,0,0
2020-06-20,2020-06-21,ORLEANS,0,0,0,0,0,0
2020-06-20,2020-06-21,OTISVILLE,0,0,0,0,0,0
2020-06-20,2020-06-21,QUEENSBORO,0,0,0,0,0,0
2020-06-20,2020-06-21,RIVERVIEW,0,0,0,0,0,0
2020-06-20,2020-06-21,ROCHESTER,0,0,0,0,0,0
2020-06-20,2020-06-21,SHAWANGUNK,0,0,0,0,0,0
2020-06-20,2020-06-21,SING SING,1,0,0,1,0,0
2020-06-20,2020-06-21,SOUTHPORT,0,0,0,0,0,0
2020-06-20,2020-06-21,SULLIVAN,0,0,0,0,0,0
2020-06-20,2020-06-21,TACONIC,0,0,0,0,0,0
2020-06-20,2020-06-21,ULSTER,0,0,0,0,0,0
2020-06-20,2020-06-21,UPSTATE,0,0,0,0,0,0
2020-06-20,2020-06-21,WALLKILL,0,0,0,0,0,0
2020-06-20,2020-06-21,WASHINGTON,0,0,0,0,0,0
2020-06-20,2020-06-21,WATERTOWN,0,0,0,0,0,0
2020-06-20,2020-06-21,WENDE,0,0,0,0,0,0
2020-06-20,2020-06-21,WILLARD,0,0,0,0,0,0
2020-06-20,2020-06-21,WOODBOURNE,0,0,0,0,0,0
2020-06-20,2020-06-21,WYOMING,0,0,0,0,0,0
2020-06-19,2020-06-20,DOCCS,1,0,1,0,0,0
2020-06-19,2020-06-20,ADIRONDACK,0,0,0,0,0,0
